Year,Asset,Country,VolumeUSD
2023,btc,RON,28956.447653832965
2023,btc,RON,176255.22474388126
2023,btc,RON,76921.77155863981
2023,btc,RON,66646.89553706358
2023,btc,RON,37180.12188917667
2023,btc,RON,59775.93615438369
2023,btc,RON,47799.47252831151
2023,btc,RON,22941.479978685882
2023,btc,RON,212297.67738411663
2023,btc,RON,125500.48439841124
2023,btc,RON,92824.50105319137
2023,btc,RON,26250.702419838184
2023,btc,RON,36573.10182515892
2023,btc,RON,10762.71465763267
2023,btc,RON,30346.587704152415
2023,btc,RON,67747.00645654844
2023,btc,RON,28914.142455979687
2023,btc,RON,204052.4886870057
2023,btc,RON,48337.74130567003
2023,btc,RON,68678.58862251215
2023,btc,RON,90263.05019948936
2023,btc,RON,577183.4683481985
2023,btc,RON,60772.150593914346
2023,btc,RON,249568.44234453858
2023,btc,RON,71150.24178290275
2023,btc,RON,46324.60337050057
2023,btc,RON,56080.20602149817
2023,btc,RON,113226.24643156519
2023,btc,RON,48015.78541199168
2023,btc,RON,50663.7977887518
2023,btc,RON,74489.49975437787
2023,btc,RON,65464.002740093376
2023,btc,RON,30675.406128610353
2023,btc,RON,262884.35588195216
2023,btc,RON,195257.16186602766
2023,btc,RON,32237.79089930179
2023,btc,RON,53660.0683743519
2023,btc,RON,42035.1461687423
2023,btc,RON,32859.69441083447
2023,btc,RON,26350.134728846057
2023,btc,RON,78807.36119893828
2023,btc,RON,64017.41747887015
2023,btc,RON,158580.69489352588
2023,btc,RON,66996.73185052308
2023,btc,RON,55592.214950206326
2023,btc,RON,79807.00603283106
2023,btc,RON,39895.90607434117
2023,btc,RON,54599.451464853075
2023,btc,RON,35446.3227149372
2023,btc,RON,14409.934341170141
2023,btc,RON,5860.785488218272
2023,btc,RON,28531.437462024187
2023,btc,RON,25262.331974068456
2023,btc,RON,32085.06016757269
2023,btc,RON,36877.53430299659
2023,btc,RON,45252.14016689104
2023,btc,RON,6829.447236411999
2023,btc,RON,16115.734247099563
2023,btc,RON,30535.051238141295
2023,btc,RON,30240.076695898406
2023,btc,RON,22170.881809212267
2023,btc,RON,53741.4924361724
2023,btc,RON,19880.701122747963
2023,btc,RON,13983.66685919994
2023,btc,RON,8354.62670117348
2023,btc,RON,27333.11268818119
2023,btc,RON,71767.9931819626
2023,btc,RON,160816.15652701753
2023,btc,RON,25367.10487735111
2023,btc,RON,22212.00437870688
2023,btc,RON,15013.187596327109
2023,btc,RON,41266.87204969313
2023,btc,RON,15482.005691084223
2023,btc,RON,20346.083413806205
2023,btc,RON,27875.953346776303
2023,btc,RON,22919.47875785882
2023,btc,RON,35411.17025205211
2023,btc,RON,15534.56514024202
2023,usdt,RON,275294.157791759
2023,usdt,RON,96251.56682930158
2023,usdt,RON,96970.34893311356
2023,usdt,RON,249409.3879460274
2023,usdt,RON,186193.32762403408
2023,usdt,RON,186142.09957295092
2023,usdt,RON,169176.89276788398
2023,usdt,RON,133814.95525057733
2023,usdt,RON,77672.58148431627
2023,usdt,RON,114054.15726974429
2023,usdt,RON,228470.90402582905
2023,usdt,RON,142366.9688121832
2023,usdt,RON,130614.21779529254
2023,usdt,RON,185151.78769418848
2023,usdt,RON,162551.8473353622
2023,usdt,RON,96297.36394059598
2023,usdt,RON,88300.33723207845
2023,usdt,RON,151476.8046393251
2023,usdt,RON,180962.36453267912
2023,usdt,RON,352990.4884389654
2023,usdt,RON,202550.1858165143
2023,usdt,RON,199749.277734196
2023,usdt,RON,84840.48695502822
2023,usdt,RON,96803.53835487024
2023,usdt,RON,111312.93417755987
2023,usdt,RON,158778.2014180637
2023,usdt,RON,176041.12437225907
2023,usdt,RON,185061.43609962845
2023,usdt,RON,308177.4690911122
2023,usdt,RON,207481.21526205225
2023,usdt,RON,308313.1364290424
2023,usdt,RON,534373.6047885104
2023,usdt,RON,293042.93372861564
2023,usdt,RON,189127.78662385032
2023,usdt,RON,324263.74405035976
2023,usdt,RON,514535.81053280574
2023,usdt,RON,267413.00154788763
2023,usdt,RON,297128.92547217564
2023,usdt,RON,446090.7718781798
2023,usdt,RON,475570.30183148076
2023,usdt,RON,224118.22393595392
2023,usdt,RON,264032.9254594943
2023,usdt,RON,320560.4460117454
2023,usdt,RON,327114.8283943824
2023,usdt,RON,370174.1205833368
2023,usdt,RON,359343.5341673327
2023,usdt,RON,327373.57589029963
2023,usdt,RON,213682.57254668194
2023,usdt,RON,245155.65227389833
2023,usdt,RON,554605.1687923901
2023,usdt,RON,514285.99564459315
2023,usdt,RON,409238.13339448674
2023,usdt,RON,358910.0800660956
2023,usdt,RON,442553.3416325076
2023,usdt,RON,267820.1892393042
2023,usdt,RON,260847.19538564878
2023,usdt,RON,409779.51421928545
2023,usdt,RON,380665.8682118966
2023,usdt,RON,406329.42153571517
2023,usdt,RON,290817.0285535622
2023,usdt,RON,32924.27308104179
2023,usdt,RON,109389.30557770384
2023,usdt,RON,89950.9007574779
2023,usdt,RON,72039.81477730062
2023,usdt,RON,89262.40322650084
2023,usdt,RON,106668.83253986211
2023,usdt,RON,69793.94308249063
2023,usdt,RON,43473.49860865127
2023,usdt,RON,81835.91351787146
2023,usdt,RON,93576.32340685595
2023,usdt,RON,98129.43194093357
2023,usdt,RON,136923.28478793983
2023,usdt,RON,179412.8753660948
2023,usdt,RON,146843.2429828478
2023,usdt,RON,77304.06906978699
2023,usdt,RON,74039.70621098197
2023,usdt,RON,166125.65148529224
2023,usdt,RON,100440.37189216795
2023,usdt,RON,143549.53791023197
2023,usdt,RON,95798.06886380918
2023,usdt,RON,113590.24873296391
2023,usdt,RON,104228.7413706049
2023,usdt,RON,55167.91425704849
2023,usdt,RON,126256.96417190884
2023,usdt,RON,140277.94506915018
2023,usdt,RON,93515.22746820454
2023,usdt,RON,118914.0415046025
2023,usdt,RON,67782.03279818584
2023,usdt,RON,62248.70101561539
2023,usdt,RON,58633.112157711876
2023,usdt,RON,134225.40671546463
2023,usdt,RON,198292.88873755708
2023,usdt,RON,271118.8666802886
2023,usdt,RON,297852.2718296488
2023,usdt,RON,357100.8458689451
2023,usdt,RON,370459.259700899
2023,usdt,RON,282209.27235317766
2023,usdt,RON,100535.75611339044
2023,usdt,RON,111930.50047436028
2023,usdt,RON,317204.1826879681
2023,usdt,RON,239190.43077222907
2023,usdt,RON,220263.0985933564
2023,usdt,RON,187818.93762978792
2023,usdt,RON,232464.72444056664
2023,usdt,RON,157599.220563115
2023,usdt,RON,181921.17720273059
2023,usdt,RON,373366.96684241935
2023,usdt,RON,196034.92189922207
2023,usdt,RON,195691.2193701329
2023,usdt,RON,241961.11380264917
2023,usdt,RON,252956.23066791316
2023,usdt,RON,176162.39772764733
2023,usdt,RON,147540.60535744048
2023,usdt,RON,377275.9001441981
2023,usdt,RON,412880.69894396764
2023,usdt,RON,336578.6046083848
2023,usdt,RON,348104.3630562278
2023,usdt,RON,267504.8867389605
2023,usdt,RON,154714.79608682988
2023,usdt,RON,207953.6023686568
2023,usdt,RON,527684.9498126558
2023,usdt,RON,257321.52713528258
2023,usdt,RON,45650.690616505
2023,usdt,RON,127789.7806973541
2023,usdt,RON,95774.23160018967
2023,usdt,RON,85485.97493253858
2023,usdt,RON,142309.60114153282
2023,usdt,RON,58978.36584648567
2023,usdt,RON,266743.30641306756
2023,usdt,RON,99052.20517960301
2023,usdt,RON,146992.3541583994
2023,usdt,RON,106384.56455531038
2023,usdt,RON,135546.28799310964
2023,usdt,RON,104272.12040299998
2023,usdt,RON,61387.26033812156
2023,usdt,RON,61273.33734155172
2023,usdt,RON,52372.35203860957
2023,usdt,RON,63255.28776066395
2023,usdt,RON,59593.09376097174
2023,usdt,RON,103426.71023289184
2023,usdt,RON,84236.35421071843
2023,usdt,RON,82140.9835638337
2023,usdt,RON,63110.666698972476
2023,usdt,RON,46342.01966827648
2023,usdt,RON,110719.31312787339
2023,usdt,RON,164515.54573168184
2023,usdt,RON,69983.86602440794
2023,usdt,RON,87818.43885790884
2023,usdt,RON,186172.22847461374
2023,usdt,RON,149441.97613043358
2023,usdt,RON,118344.73379644714
2023,usdt,RON,121635.72576369048
2023,usdt,RON,138563.30577368382
2023,usdt,RON,55281.654068340125
2023,usdt,RON,79654.66724926585
2023,usdt,RON,145171.3154314378
2023,usdt,RON,111419.66151205149
2023,usdt,RON,127027.85824503098
2023,usdt,RON,102241.22123899533
2023,usdt,RON,79517.33642451334
2023,usdt,RON,71567.87352937242
2023,usdt,RON,98243.95188209637
2023,usdt,RON,138914.5187795418
2023,usdt,RON,92068.34517679448
2023,usdt,RON,160601.7387811133
2023,usdt,RON,171277.7055393972
2023,usdt,RON,298591.920957093
2023,usdt,RON,109375.56179539124
2023,usdt,RON,71775.79535810305
2023,usdt,RON,190959.55835393173
2023,usdt,RON,170386.33988175212
2023,usdt,RON,101668.35467105707
2023,usdt,RON,97116.33093402573
2023,usdt,RON,110197.52507655865
2023,usdt,RON,60924.57987727698
2023,usdt,RON,77079.2249008803
2023,usdt,RON,96388.98140994535
2023,usdt,RON,162931.35689885612
2023,usdt,RON,173472.91378952598
2023,usdt,RON,224827.93411097638
2023,usdt,RON,343194.70098227344
2023,usdt,RON,242253.617252499
2023,usdt,RON,322138.68296414753
2023,usdt,RON,509539.6171923804
2023,usdt,RON,715904.8938296464
2023,usdt,RON,434314.7481706546
2023,usdt,RON,435761.4136431795
2023,usdt,RON,444357.766199582
2023,usdt,RON,378317.28627475863
2023,usdt,RON,344877.52455869893
2023,usdt,RON,596145.0889261506
2023,usdt,RON,424797.1030203081
2023,usdt,RON,547552.2915196685
2023,usdt,RON,360857.1055922146
2023,usdt,RON,467004.6442913082
2023,usdt,RON,231195.78947141021
2023,usdt,RON,342796.93301920337
2023,usdt,RON,541812.5821117648
2023,usdt,RON,383171.5186021739
2023,usdt,RON,421855.7813521875
2023,usdt,RON,379261.61312582146
2023,usdt,RON,341282.9897498007
2023,usdt,RON,245101.28785590033
2023,usdt,RON,350441.8859979701
2023,usdt,RON,249432.4998317912
2023,usdt,RON,301980.4532719206
2023,usdt,RON,541240.3872834231
2023,usdt,RON,252618.01233638427
2023,usdt,RON,370902.2501144532
2023,usdt,RON,226494.56400358118
2023,usdt,RON,236923.62311029888
2023,btc,PLN,222026.1721845068
2023,btc,PLN,388868.69238407497
2023,btc,PLN,270960.1576563083
2023,btc,PLN,308089.7215247461
2023,btc,PLN,293834.0679941112
2023,btc,PLN,358374.12199425814
2023,btc,PLN,143580.7770808113
2023,btc,PLN,193782.28164453237
2023,btc,PLN,358363.5854928737
2023,btc,PLN,275929.5319949752
2023,btc,PLN,571742.4292674117
2023,btc,PLN,302412.47256670514
2023,btc,PLN,272510.96179941
2023,btc,PLN,165989.90181513483
2023,btc,PLN,342979.7095997387
2023,btc,PLN,1397768.4830025742
2023,btc,PLN,472185.11998648994
2023,btc,PLN,496815.7967281286
2023,btc,PLN,363854.8504250945
2023,btc,PLN,795082.1530926623
2023,btc,PLN,342368.68912673433
2023,btc,PLN,267496.481172432
2023,btc,PLN,1597471.7989470055
2023,btc,PLN,2154789.2024567537
2023,btc,PLN,814899.0676474901
2023,btc,PLN,587519.350573889
2023,btc,PLN,454850.1372752342
2023,btc,PLN,142918.41862711785
2023,btc,PLN,194758.97309720158
2023,btc,PLN,481175.32449386717
2023,btc,PLN,290120.94270047307
2023,btc,PLN,585640.5616095383
2023,btc,PLN,375261.7962388282
2023,btc,PLN,269162.4692524883
2023,btc,PLN,389563.91107026907
2023,btc,PLN,140733.19555890944
2023,btc,PLN,61389.55380765412
2023,btc,PLN,492276.29105257936
2023,btc,PLN,359000.64579225256
2023,btc,PLN,423468.3094127108
2023,btc,PLN,372121.71086091513
2023,btc,PLN,530493.2438159803
2023,btc,PLN,88046.88055843866
2023,btc,PLN,109816.79095672493
2023,btc,PLN,393744.66458348837
2023,btc,PLN,336681.8663464934
2023,btc,PLN,383922.13645829627
2023,btc,PLN,1328595.551164881
2023,btc,PLN,940341.8109438575
2023,btc,PLN,277786.87555477355
2023,btc,PLN,176546.95474693773
2023,btc,PLN,332919.8755279868
2023,btc,PLN,455581.6818329093
2023,btc,PLN,329199.40085935354
2023,btc,PLN,183764.3755497896
2023,btc,PLN,363591.3775747158
2023,btc,PLN,59423.58764947858
2023,btc,PLN,76881.20217676554
2023,btc,PLN,351150.4126075593
2023,btc,PLN,465763.8999027362
2023,btc,PLN,315716.7311814686
2023,btc,PLN,325038.244872543
2023,btc,PLN,411075.0935404373
2023,btc,PLN,556346.6021146342
2023,btc,PLN,728201.055396676
2023,btc,PLN,318010.42265008274
2023,btc,PLN,386631.4866623992
2023,btc,PLN,682493.867534708
2023,btc,PLN,381443.8912701721
2023,btc,PLN,463492.16651319695
2023,btc,PLN,952014.4560248348
2023,btc,PLN,536385.7191680362
2023,btc,PLN,279179.25130154955
2023,btc,PLN,197156.75186715348
2023,btc,PLN,388402.31745965325
2023,btc,PLN,696459.13858821
2023,btc,PLN,697107.7581160342
2023,btc,PLN,622678.910208199
2023,btc,PLN,522413.33026586805
2023,btc,PLN,127918.20480187162
2023,btc,PLN,271682.1915192256
2023,btc,PLN,444320.96740649006
2023,btc,PLN,863065.7083391391
2023,btc,PLN,462236.80184998707
2023,btc,PLN,374748.83363793493
2023,btc,PLN,447470.7609130259
2023,btc,PLN,161793.61170924525
2023,btc,PLN,241309.16025177765
2023,btc,PLN,554549.3390482097
2023,btc,PLN,381857.1762021785
2023,btc,PLN,312475.7303743011
2023,btc,PLN,308907.0824868477
2023,btc,PLN,77887.42986255814
2023,btc,PLN,802366.2212842699
2023,btc,PLN,883643.9192144139
2023,btc,PLN,466397.8232241396
2023,btc,PLN,366100.6845568128
2023,btc,PLN,250339.28611122063
2023,btc,PLN,786457.4002639464
2023,btc,PLN,186072.6843799607
2023,btc,PLN,441246.13057171187
2023,btc,PLN,390465.8284617961
2023,btc,PLN,607681.0584482652
2023,btc,PLN,767141.5847698306
2023,btc,PLN,498592.75016905856
2023,btc,PLN,147921.7665337379
2023,btc,PLN,140894.0823747554
2023,btc,PLN,391580.9773185427
2023,btc,PLN,524889.7728225224
2023,btc,PLN,901007.0193849101
2023,btc,PLN,502196.9833373508
2023,btc,PLN,416411.0745329865
2023,btc,PLN,136684.54710359385
2023,btc,PLN,183151.05702027408
2023,btc,PLN,395014.49550142215
2023,btc,PLN,324407.06652369845
2023,btc,PLN,324494.4928307457
2023,btc,PLN,357550.61562431697
2023,btc,PLN,544505.6615289111
2023,btc,PLN,342741.27834816603
2023,btc,PLN,109177.4023628974
2023,btc,PLN,107511.16910856181
2023,btc,PLN,252246.09056615434
2023,btc,PLN,195156.49694117784
2023,btc,PLN,362675.60842673073
2023,btc,PLN,223103.87972812346
2023,btc,PLN,254803.01541921758
2023,btc,PLN,45046.023045385424
2023,btc,PLN,87470.24772421952
2023,btc,PLN,347914.1880643576
2023,btc,PLN,310748.53729924944
2023,btc,PLN,282692.8400083358
2023,btc,PLN,363833.38263634674
2023,btc,PLN,178213.35107686455
2023,btc,PLN,70674.10769949552
2023,btc,PLN,65022.92213084664
2023,btc,PLN,245796.74416169396
2023,btc,PLN,403500.1359058816
2023,btc,PLN,277939.6643720341
2023,btc,PLN,327838.2169842645
2023,btc,PLN,249681.76993409244
2023,btc,PLN,76281.51399355936
2023,btc,PLN,117003.94223950116
2023,btc,PLN,301363.87081471045
2023,btc,PLN,229603.76878649974
2023,btc,PLN,396250.32851171505
2023,btc,PLN,423373.7198512396
2023,btc,PLN,257254.07177790353
2023,btc,PLN,107930.7367437818
2023,btc,PLN,98453.1603711378
2023,btc,PLN,141209.44178734891
2023,btc,PLN,431103.5862100343
2023,btc,PLN,278172.49744299526
2023,btc,PLN,242744.06046967104
2023,btc,PLN,665777.5479194457
2023,btc,PLN,369903.5561066574
2023,btc,PLN,105906.02372866358
2023,btc,PLN,67122.8190812276
2023,btc,PLN,329468.34020451
2023,btc,PLN,277374.3199608616
2023,btc,PLN,361663.4931416499
2023,btc,PLN,441820.2365953434
2023,btc,PLN,390462.6831809533
2023,btc,PLN,227877.46122586468
2023,btc,PLN,79620.42742330719
2023,btc,PLN,324504.060268106
2023,btc,PLN,310434.3879122342
2023,btc,PLN,243755.89276205262
2023,btc,PLN,311144.8997766545
2023,btc,PLN,270220.6093647953
2023,btc,PLN,111340.55261895034
2023,btc,PLN,87638.94736940804
2023,btc,PLN,494942.01145397907
2023,btc,PLN,302311.1219977747
2023,btc,PLN,510888.1731988189
2023,btc,PLN,431227.43715858733
2023,btc,PLN,351140.8304671298
2023,btc,PLN,83361.15446284726
2023,btc,PLN,125636.77060444972
2023,btc,PLN,249769.56198266917
2023,btc,PLN,477589.08026387205
2023,btc,PLN,261996.39040170485
2023,btc,PLN,423354.9852846496
2023,btc,PLN,848168.4869215626
2023,btc,PLN,990086.4622908043
2023,btc,PLN,600771.6052294918
2023,btc,PLN,1227102.9123734348
2023,btc,PLN,486824.49332029215
2023,btc,PLN,241985.4617670099
2023,btc,PLN,231563.83586233945
2023,btc,PLN,1154581.7433341723
2023,btc,PLN,522117.7588997687
2023,btc,PLN,558536.2736730718
2023,btc,PLN,525768.5418196905
2023,btc,PLN,566446.9840295892
2023,btc,PLN,159578.79294696497
2023,btc,PLN,371223.2169176543
2023,btc,PLN,558366.5153748292
2023,btc,PLN,289021.1818794254
2023,btc,PLN,525306.9484547899
2023,btc,PLN,288530.1698416787
2023,btc,PLN,529073.8670931681
2023,btc,PLN,220986.07916193546
2023,btc,PLN,380442.0330209506
2023,btc,PLN,253563.48545482935
2023,btc,PLN,522537.98325033055
2023,btc,PLN,689808.8872018642
2023,btc,PLN,461509.4302648109
2023,btc,PLN,738808.7710514833
2023,btc,PLN,326013.66125037265
2023,btc,PLN,605345.9295069383
2023,usdt,PLN,221814.10267467302
2023,usdt,PLN,246349.17592882924
2023,usdt,PLN,558095.79315319
2023,usdt,PLN,434822.09717047785
2023,usdt,PLN,436679.0805345422
2023,usdt,PLN,484568.6110569222
2023,usdt,PLN,598955.1656613585
2023,usdt,PLN,227143.9544714563
2023,usdt,PLN,218650.17430376227
2023,usdt,PLN,517950.2107497475
2023,usdt,PLN,485880.9444421915
2023,usdt,PLN,541287.453309712
2023,usdt,PLN,885989.9278645678
2023,usdt,PLN,681611.6183744235
2023,usdt,PLN,334820.58589819685
2023,usdt,PLN,255067.89332542272
2023,usdt,PLN,596746.5515795299
2023,usdt,PLN,559593.6429837501
2023,usdt,PLN,661021.5253076847
2023,usdt,PLN,572649.5679315666
2023,usdt,PLN,474342.27003186726
2023,usdt,PLN,192038.0029538395
2023,usdt,PLN,198814.27578870975
2023,usdt,PLN,739693.2037673969
2023,usdt,PLN,624553.6147881874
2023,usdt,PLN,679864.3836221419
2023,usdt,PLN,635610.5583138512
2023,usdt,PLN,672691.4768337719
2023,usdt,PLN,162975.21721989004
2023,usdt,PLN,258745.43015987292
2023,usdt,PLN,529042.4813256282
2023,usdt,PLN,407131.22930352966
2023,usdt,PLN,689025.5157827181
2023,usdt,PLN,528507.2933956303
2023,usdt,PLN,737156.7958686615
2023,usdt,PLN,598461.035934853
2023,usdt,PLN,705711.7826472634
2023,usdt,PLN,286661.49295140256
2023,usdt,PLN,400607.53567023855
2023,usdt,PLN,748626.5544260558
2023,usdt,PLN,886183.8255615698
2023,usdt,PLN,823894.1602781189
2023,usdt,PLN,777899.2211447671
2023,usdt,PLN,511004.77270638064
2023,usdt,PLN,297327.0553427398
2023,usdt,PLN,476934.8480793956
2023,usdt,PLN,1048583.6622719523
2023,usdt,PLN,695683.173341863
2023,usdt,PLN,860611.661543108
2023,usdt,PLN,735701.7835576885
2023,usdt,PLN,876541.9958532384
2023,usdt,PLN,415037.9086988805
2023,usdt,PLN,382953.9680990753
2023,usdt,PLN,1229933.5021848967
2023,usdt,PLN,1627205.3410809613
2023,usdt,PLN,809838.9674653097
2023,usdt,PLN,789295.007017066
2023,usdt,PLN,640129.7380010405
2023,usdt,PLN,436822.4796016888
2023,usdt,PLN,367796.4825375714
2023,usdt,PLN,953375.8482821822
2023,usdt,PLN,944869.2561922825
2023,usdt,PLN,221558.88532844378
2023,usdt,PLN,938251.9965592739
2023,usdt,PLN,544312.9821037243
2023,usdt,PLN,483797.1331285875
2023,usdt,PLN,448710.8750259866
2023,usdt,PLN,439108.2785728456
2023,usdt,PLN,791683.8405215698
2023,usdt,PLN,445149.6857609459
2023,usdt,PLN,405957.263372728
2023,usdt,PLN,433608.4804328277
2023,usdt,PLN,596819.997409784
2023,usdt,PLN,585358.9134319238
2023,usdt,PLN,514346.5177258316
2023,usdt,PLN,234674.05329520747
2023,usdt,PLN,156142.31012954144
2023,usdt,PLN,456517.3867185179
2023,usdt,PLN,465318.6230170924
2023,usdt,PLN,684289.4666719595
2023,usdt,PLN,416962.4026838499
2023,usdt,PLN,478730.99968210683
2023,usdt,PLN,244821.72212031245
2023,usdt,PLN,231037.88047238413
2023,usdt,PLN,411091.86597227707
2023,usdt,PLN,363176.7708954693
2023,usdt,PLN,564289.6671785443
2023,usdt,PLN,573554.023761972
2023,usdt,PLN,620322.8098644866
2023,usdt,PLN,972874.887889603
2023,usdt,PLN,682414.8703802013
2023,usdt,PLN,874075.4356643977
2023,usdt,PLN,1722898.994626925
2023,usdt,PLN,1696526.2202911281
2023,usdt,PLN,1445518.7425109001
2023,usdt,PLN,1836841.1828304543
2023,usdt,PLN,1523195.7903217277
2023,usdt,PLN,945366.5755254019
2023,usdt,PLN,799941.9135109151
2023,usdt,PLN,1902562.4705471953
2023,usdt,PLN,1310652.6113456564
2023,usdt,PLN,1365939.1581615508
2023,usdt,PLN,1229444.9208097903
2023,usdt,PLN,1067070.7294685077
2023,usdt,PLN,790599.7147206408
2023,usdt,PLN,695030.7066667378
2023,usdt,PLN,1615415.2339147828
2023,usdt,PLN,1152021.6300999953
2023,usdt,PLN,1299445.632340986
2023,usdt,PLN,1154940.350127744
2023,usdt,PLN,1341426.4270971627
2023,usdt,PLN,733142.6265472417
2023,usdt,PLN,850247.112908706
2023,usdt,PLN,840439.0200782529
2023,usdt,PLN,1244016.3773149126
2023,usdt,PLN,1852228.4714241154
2023,usdt,PLN,1440134.7778013118
2023,usdt,PLN,1457645.0729222926
2023,usdt,PLN,812952.3637292424
2023,usdt,PLN,786564.1539325486
2023,usdt,PLN,938324.158556778
2023,usdt,PLN,360696.639537542
2023,usdt,PLN,311492.3616941079
2023,usdt,PLN,753209.4753082958
2023,usdt,PLN,555319.2905647301
2023,usdt,PLN,796680.8299226508
2023,usdt,PLN,658551.1191913922
2023,usdt,PLN,622017.3967725103
2023,usdt,PLN,238248.70607283787
2023,usdt,PLN,353792.205241397
2023,usdt,PLN,929538.2372507782
2023,usdt,PLN,706974.8792624555
2023,usdt,PLN,759937.449035652
2023,usdt,PLN,710059.6569341304
2023,usdt,PLN,539094.7720029016
2023,usdt,PLN,328880.28541560174
2023,usdt,PLN,220611.82995471184
2023,usdt,PLN,581966.5596931735
2023,usdt,PLN,662728.2288494952
2023,usdt,PLN,641564.6029677648
2023,usdt,PLN,580242.8854360909
2023,usdt,PLN,506441.5626186405
2023,usdt,PLN,203122.07831726383
2023,usdt,PLN,205887.3015761581
2023,usdt,PLN,651808.2341553939
2023,usdt,PLN,539365.9562497662
2023,usdt,PLN,725830.2210257365
2023,usdt,PLN,708826.6330391332
2023,usdt,PLN,668401.3285596713
2023,usdt,PLN,404203.5378304846
2023,usdt,PLN,716379.7707950972
2023,usdt,PLN,775641.023660662
2023,usdt,PLN,527696.991404093
2023,usdt,PLN,594384.5452607411
2023,usdt,PLN,336276.581326724
2023,usdt,PLN,279849.1311428402
2023,usdt,PLN,681477.1446820672
2023,usdt,PLN,648425.2434631914
2023,usdt,PLN,663469.5256120608
2023,usdt,PLN,683016.9897730994
2023,usdt,PLN,594090.7015548529
2023,usdt,PLN,252464.5041706832
2023,usdt,PLN,390243.20091394905
2023,usdt,PLN,608743.8550406236
2023,usdt,PLN,594184.3083360213
2023,usdt,PLN,804028.4794391127
2023,usdt,PLN,1588726.1987904601
2023,usdt,PLN,2047765.9668527076
2023,usdt,PLN,668653.6204947784
2023,usdt,PLN,493596.592693504
2023,usdt,PLN,884264.0809204527
2023,usdt,PLN,741227.6487438622
2023,usdt,PLN,745696.9169431202
2023,usdt,PLN,538372.6141869506
2023,usdt,PLN,796159.79988207
2023,usdt,PLN,233107.21701350107
2023,usdt,PLN,213799.86325685683
2023,usdt,PLN,861340.7961796648
2023,usdt,PLN,1099260.3433085638
2023,usdt,PLN,786072.797665272
2023,usdt,PLN,824261.7885062597
2023,usdt,PLN,968210.6912985545
2023,usdt,PLN,992692.0555613602
2023,usdt,PLN,870883.2728950762
2023,usdt,PLN,631605.1852695337
2023,usdt,PLN,737642.3520357038
2023,usdt,PLN,1436584.1270685769
2023,usdt,PLN,1098805.8145004476
2023,usdt,PLN,973108.7621278851
2023,usdt,PLN,1927423.880211365
2023,usdt,PLN,1202450.709677572
2023,usdt,PLN,833312.5146163771
2023,usdt,PLN,650649.600071242
2023,usdt,PLN,1190461.7472769332
2023,usdt,PLN,1437942.4957090486
2023,usdt,PLN,1475615.4609514398
2023,usdt,PLN,1452010.2623621703
2023,usdt,PLN,1088935.111118989
2023,usdt,PLN,496337.96874002455
2023,usdt,PLN,627804.0660999246
2023,usdt,PLN,1391444.713683761
2023,usdt,PLN,1490371.2104276787
2023,usdt,PLN,1285543.8765079256
2023,usdt,PLN,789701.2023787799
2023,usdt,PLN,797796.9873827047
2023,usdt,PLN,431625.8348087
2023,usdt,PLN,548850.8219706549
2023,usdt,PLN,990809.7209672288
2023,usdt,PLN,810506.4263620704
2023,usdt,PLN,988866.330053548
2023,usdt,PLN,811944.34790814
2023,eth,PLN,142883.69894512865
2023,eth,PLN,45550.535535762014
2023,eth,PLN,54925.69820098128
2023,eth,PLN,52765.113883685066
2023,eth,PLN,63341.14452085803
2023,eth,PLN,171713.84908581708
2023,eth,PLN,146978.10807233138
2023,eth,PLN,117920.68449121606
2023,eth,PLN,43050.015993230176
2023,eth,PLN,70395.17175248807
2023,eth,PLN,241691.89359783515
2023,eth,PLN,207426.05670269456
2023,eth,PLN,187816.6531121809
2023,eth,PLN,198947.63290860757
2023,eth,PLN,126538.33349326938
2023,eth,PLN,32508.04846924669
2023,eth,PLN,45254.38756229578
2023,eth,PLN,145571.64242129307
2023,eth,PLN,126622.67321440758
2023,eth,PLN,188263.31832209192
2023,eth,PLN,220953.56321750593
2023,eth,PLN,172768.45159509397
2023,eth,PLN,63966.962865311005
2023,eth,PLN,100376.69045050046
2023,eth,PLN,165071.27259346956
2023,eth,PLN,94854.83453773471
2023,eth,PLN,172286.3163039828
2023,eth,PLN,167736.51250287655
2023,eth,PLN,134171.71719727654
2023,eth,PLN,53401.96319575139
2023,eth,PLN,26373.84390312711
2023,eth,PLN,184146.03252873235
2023,eth,PLN,83890.52566634447
2023,eth,PLN,93828.61268001968
2023,eth,PLN,87235.32586736997
2023,eth,PLN,57218.49367359787
2023,eth,PLN,190412.31337607827
2023,eth,PLN,65640.33211699649
2023,eth,PLN,68123.4626532784
2023,eth,PLN,66122.28725797724
2023,eth,PLN,159666.63886439468
2023,eth,PLN,106513.44677141718
2023,eth,PLN,89547.99838357512
2023,eth,PLN,40892.598865369015
2023,eth,PLN,37449.74365385407
2023,eth,PLN,96686.11863479292
2023,eth,PLN,71809.07694606076
2023,eth,PLN,112795.24841076147
2023,eth,PLN,61841.34787796766
2023,eth,PLN,78005.98847730241
2023,eth,PLN,36361.384856774755
2023,eth,PLN,29921.104632961767
2023,eth,PLN,72348.2000050833
2023,eth,PLN,73196.20384181676
2023,eth,PLN,88962.32897961886
2023,eth,PLN,93860.18547967967
2023,eth,PLN,108353.28396044682
2023,eth,PLN,23011.27289848505
